timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603281838515,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838520,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838517,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,1
1603281838522,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281838517,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838522,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838517,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838522,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838520,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281838520,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281838524,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838524,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,5,5,null,0,0,0
1603281838522,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838527,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838522,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838527,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838522,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,0
1603281838528,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281838524,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838529,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838524,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838529,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,5,5,null,0,0,0
1603281838527,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838528,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281838532,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281838532,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838527,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838532,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838530,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281838529,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838534,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,5,5,null,0,0,0
1603281838534,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838532,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281838532,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281838538,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838538,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281838533,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838538,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838534,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838540,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,5,5,null,0,0,0
1603281838534,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281838540,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838538,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838543,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281838538,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838538,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838544,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838544,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838540,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838546,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838540,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838546,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,5,5,null,0,0,0
1603281838544,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838549,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838544,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,0
1603281838550,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281838544,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281838550,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838546,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838551,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838546,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838552,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,5,5,null,0,0,0
1603281838549,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838555,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838550,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838550,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838556,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838556,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281838551,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281838552,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838557,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,5,5,null,0,0,0
1603281838557,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838555,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838560,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838556,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281838561,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281838556,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,0
1603281838562,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838557,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838562,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838557,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838563,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,5,5,null,0,0,0
1603281838560,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281838566,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838561,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838567,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281838563,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281838568,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838562,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,0
1603281838568,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838563,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838569,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,5,5,null,0,0,0
1603281838566,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838571,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838567,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838572,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281838568,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281838572,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838569,3,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,3,0,0
1603281838573,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,5,5,null,0,0,0
1603281838568,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838573,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838571,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838577,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838572,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838573,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281838572,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281838578,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838578,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838578,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281838573,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838578,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,5,5,null,0,0,0
1603281838577,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838582,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838578,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281838578,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281838583,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281838583,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838578,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838583,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,5,5,null,0,0,0
1603281838578,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838584,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281838582,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281838583,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281838587,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,5,5,null,0,0,0
1603281838583,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281838587,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281838583,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,1
1603281838589,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,4,4,null,0,0,0
1603281838584,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,0
1603281838589,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,4,4,null,0,0,0
1603281838588,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,4,0,0
1603281838593,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,4,4,null,0,0,0
1603281838589,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,4,0,0
1603281838588,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,0
1603281838593,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,4,4,null,0,0,0
1603281838593,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,4,4,null,0,0,0
1603281838589,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,0
1603281838594,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,4,4,null,0,0,0
1603281838593,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,0
1603281838598,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,4,4,null,0,0,0
1603281838593,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,0
1603281838599,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,4,4,null,0,0,0
1603281838593,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,6,0,0
1603281838599,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,4,4,null,0,0,0
1603281838594,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,0
1603281838599,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,4,4,null,0,0,0
1603281838599,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,4,0,0
1603281838599,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,3,0,0
1603281838603,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,4,4,null,0,0,0
1603281838603,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,4,4,null,0,0,0
1603281838599,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,0
1603281838599,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,0
1603281838604,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,4,4,null,0,0,0
1603281838604,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,4,4,null,0,0,0
1603281838603,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,0
1603281838603,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,0
1603281838604,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,4,0,1
1603281838608,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,4,4,null,0,0,0
1603281838608,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,4,4,null,0,0,0
1603281838608,1,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,4,4,null,0,0,0
1603281838604,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,1
1603281838609,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,4,4,null,0,0,0
1603281838609,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,4,0,0
1603281838609,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,0
1603281838609,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,4,0,0
1603281838609,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,4,0,1
1603281838614,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,4,4,null,0,0,0
1603281838614,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,4,4,null,0,0,0
1603281838614,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,4,4,null,0,0,0
1603281838614,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,4,4,null,0,0,0
1603281838614,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,4,0,0
1603281838614,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,4,0,0
1603281838618,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,4,4,null,0,0,0
1603281838618,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,4,4,null,0,0,0
1603281838614,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,5,0,0
1603281838619,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,4,4,null,0,0,0
1603281838614,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,6,0,0
1603281838620,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,4,4,null,0,0,0
1603281838618,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,4,0,1
1603281838618,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,4,0,1
1603281838622,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,351,0,4,4,null,0,0,0
1603281838622,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,4,4,null,0,0,0
1603281838619,3,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,3,0,0
1603281838623,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,4,4,null,0,0,0
1603281838620,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1003,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,3,0,0
1603281838624,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1003,text,true,,350,0,4,4,null,0,0,0
1603281838623,3,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,3,0,0
1603281838623,3,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,4,4,http://localhost:8901/todolists/viewAll,3,0,0
